bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1733037,1319249,2023-05-04,House,"Amended RV#1078",95,45,1,9,150
1733037,1319250,2023-05-05,House,"Read 3rd time RV#1137",106,35,2,7,150
1733037,1332299,2023-05-22,Senate,"Three day rule suspended",29,2,0,0,31
1733037,1332301,2023-05-22,Senate,"Read 3rd time",29,2,0,0,31
1733039,1308624,2023-04-24,Senate,"Three day rule suspended",0,1,0,1,2
1733039,1308625,2023-04-24,Senate,"Read 3rd time",0,1,0,1,2
1733039,1310041,2023-04-24,Senate,"Three day rule suspended",0,1,0,1,2
1733039,1310042,2023-04-24,Senate,"Read 3rd time",0,1,0,1,2
1733039,1331533,2023-05-23,House,"Amended RV#2002",94,43,2,10,149
1733039,1334613,2023-05-28,House,"House adopts conference committee report RV#2244",101,36,2,10,149
1733039,1343568,2023-05-28,Senate,"Senate adopts conference committee report",31,0,0,0,31
1733040,1324135,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733053,1321300,2023-05-09,House,"Read 3rd time RV#1349",145,0,2,2,149
1733058,1318233,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1733058,1318234,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1733058,1332791,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1733060,1320792,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1733060,1334612,2023-05-28,House,"House concurs in Senate amendment(s) RV#2255",131,6,2,10,149
1733060,1334835,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1733060,1334836,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1733068,1326402,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1733068,1326403,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1733070,1324162,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733073,1317999,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1733073,1318000,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1733080,1320897,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1733094,1312630,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1733094,1312631,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1733094,1331740,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1733099,1300867,2023-04-13,Senate,"Three day rule suspended",26,4,0,1,31
1733099,1300868,2023-04-13,Senate,"Read 3rd time",25,5,0,1,31
1733099,1326812,2023-05-17,House,"Read 2nd time RV#1794",126,13,2,8,149
1733099,1327487,2023-05-18,House,"Read 3rd time RV#1817",132,12,1,4,149
1733107,1313614,2023-04-27,House,"Read 2nd time RV#666",122,20,1,7,150
1733107,1313978,2023-04-28,House,"Read 3rd time RV#718",117,26,2,5,150
1733107,1326853,2023-05-16,Senate,"Three day rule suspended",0,1,0,0,1
1733107,1326854,2023-05-16,Senate,"Read 3rd time",31,0,0,0,31
1733124,1323018,2023-05-10,House,"Failed to pass to engrossment RV#1481",69,75,1,4,149
1733124,1324232,2023-05-12,House,"Read 3rd time RV#1581",107,29,2,11,149
1733136,1323913,2023-05-11,House,"Amended RV#1558",113,23,1,12,149
1733136,1324344,2023-05-12,House,"Read 3rd time RV#1603",99,34,2,14,149
1733136,1332244,2023-05-22,Senate,"Rules suspended-Regular order of business",26,5,0,0,31
1733136,1332245,2023-05-22,Senate,"Read 2nd time & passed to 3rd reading",26,5,0,0,31
1733136,1332246,2023-05-22,Senate,"Three day rule suspended",26,5,0,0,31
1733136,1332247,2023-05-22,Senate,"Read 3rd time",26,5,0,0,31
1733136,1333334,2023-05-25,House,"House concurs in Senate amendment(s) RV#2104",114,21,1,13,149
1733137,1314019,2023-04-28,House,"Read 3rd time RV#719",139,2,3,6,150
1733137,1329657,2023-05-19,Senate,"Three day rule suspended",31,0,0,0,31
1733137,1329658,2023-05-19,Senate,"Read 3rd time",31,0,0,0,31
1733140,1324339,2023-05-12,House,"Read 3rd time RV#1655",141,0,2,6,149
1733145,1320262,2023-05-08,House,"Amended RV#1267",81,54,2,13,150
1733145,1320886,2023-05-09,House,"Read 3rd time RV#1311",89,51,2,7,149
1733162,1319511,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733162,1333343,2023-05-25,House,"House concurs in Senate amendment(s) RV#2120",123,18,2,6,149
1733162,1334145,2023-05-23,Senate,"Three day rule suspended",31,0,0,0,31
1733162,1334146,2023-05-23,Senate,"Read 3rd time",31,0,0,0,31
1733183,1315394,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1733183,1315395,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1733183,1331868,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1733195,1298154,2023-04-11,Senate,"Three day rule suspended",0,1,0,0,1
1733195,1298155,2023-04-11,Senate,"Read 3rd time",0,1,0,0,1
1733195,1298894,2023-04-11,Senate,"Three day rule suspended",0,1,0,0,1
1733195,1298895,2023-04-11,Senate,"Read 3rd time",0,1,0,0,1
1733204,1313116,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1733204,1313117,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1733204,1324098,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733205,1321351,2023-05-09,House,"Read 3rd time RV#1365",137,0,2,10,149
1733207,1322761,2023-05-10,House,"Amended RV#1459",110,37,1,1,149
1733207,1323693,2023-05-11,House,"Read 3rd time RV#1499",101,45,1,2,149
1733216,1306913,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733216,1306914,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733216,1307729,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733216,1307730,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733216,1316515,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1733218,1308773,2023-04-24,Senate,"Three day rule suspended",31,0,0,0,31
1733218,1308774,2023-04-24,Senate,"Read 3rd time",31,0,0,0,31
1733218,1329069,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1733224,1301080,2023-04-13,Senate,"Three day rule suspended",26,4,0,1,31
1733224,1301081,2023-04-13,Senate,"Read 3rd time",31,0,0,0,31
1733224,1326719,2023-05-17,House,"Adopted RV#1793",125,10,1,13,149
1733227,1319686,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733227,1329953,2023-05-19,Senate,"Three day rule suspended",28,3,0,0,31
1733227,1329954,2023-05-19,Senate,"Read 3rd time",28,3,0,0,31
1733236,1316788,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1733236,1331037,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1733236,1331038,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1733243,1307156,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733243,1307157,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733243,1331511,2023-05-23,House,"Read 3rd time RV#1988",102,29,2,16,149
1733249,1293311,2023-04-04,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1733249,1293312,2023-04-04,Senate,"Vote recorded in Journal",21,10,0,0,31
1733249,1294640,2023-04-05,Senate,"Rules suspended-Regular order of business",31,0,0,0,31
1733249,1294641,2023-04-05,Senate,"Read 3rd time",31,0,0,0,31
1733249,1297277,2023-04-05,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1733249,1297278,2023-04-05,Senate,"Read 3rd time",21,10,0,0,31
1733257,1297697,2023-04-06,Senate,"Three day rule suspended",31,0,0,0,31
1733257,1297698,2023-04-06,Senate,"Read 3rd time",31,0,0,0,31
1733257,1329101,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1733260,1315714,2023-05-01,Senate,"Rules suspended-Regular order of business",26,5,0,0,31
1733260,1315715,2023-05-01,Senate,Adopted,26,5,0,0,31
1733260,1330267,2023-05-23,House,"Adopted RV#1973",98,38,2,11,149
1733261,1307128,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733261,1307129,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733261,1319853,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733265,1324112,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733274,1307253,2023-04-21,House,"Read 3rd time RV#412",131,8,1,10,150
1733276,1321046,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1733282,1324352,2023-05-12,House,"Read 3rd time RV#1660",92,51,2,4,149
1733283,1324108,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733284,1304218,2023-04-18,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1733284,1304219,2023-04-18,Senate,"Read 2nd time & passed to engrossment",21,10,0,0,31
1733284,1306700,2023-04-19,Senate,"Rules suspended-Regular order of business",21,10,0,0,31
1733284,1306701,2023-04-19,Senate,"Read 3rd time",21,10,0,0,31
1733284,1329154,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1733286,1313412,2023-04-27,House,"Amended RV#667",105,34,1,10,150
1733286,1314366,2023-04-28,House,"Read 3rd time RV#720",108,37,2,3,150
1733286,1333505,2023-05-25,House,"House concurs in Senate amendment(s) RV#2146",127,13,1,8,149
1733286,1334266,2023-05-23,Senate,"Three day rule suspended",27,4,0,0,31
1733286,1334267,2023-05-23,Senate,"Read 3rd time",27,4,0,0,31
1733308,1323565,2023-05-11,House,"Read 2nd time RV#1553",96,44,1,8,149
1733308,1324165,2023-05-12,House,"Read 3rd time RV#1594",89,51,2,7,149
1733311,1320256,2023-05-08,House,"Amended RV#1290",128,11,1,10,150
1733311,1321362,2023-05-09,House,"Read 3rd time RV#1348",111,29,2,7,149
1733316,1319596,2023-05-06,House,"Read 3rd time RV#1185",136,1,1,12,150
1733316,1334910,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1733316,1334911,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1733318,1319482,2023-05-05,House,"Read 2nd time RV#1167",102,38,1,9,150
1733318,1319660,2023-05-06,House,"Read 3rd time RV#1211",90,45,2,13,150
1733326,1319536,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733326,1334696,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1733326,1334697,2023-05-24,Senate,"Read 3rd time",31,0,0,0,31
1733330,1317510,2023-05-03,House,"Amendment withdrawn RV#964",89,45,2,14,150
1733330,1318505,2023-05-04,House,"Read 3rd time RV#1002",93,50,1,6,150
1733336,1324416,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733346,1313973,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1733346,1331420,2023-05-21,Senate,"Three day rule suspended",31,0,0,0,31
1733346,1331421,2023-05-21,Senate,"Read 3rd time",31,0,0,0,31
1733346,1333867,2023-05-25,House,"House concurs in Senate amendment(s) RV#2098",119,17,3,10,149
1733347,1317913,2023-05-03,Senate,"Three day rule suspended",31,0,0,0,31
1733347,1317914,2023-05-03,Senate,"Read 3rd time",31,0,0,0,31
1733347,1329336,2023-05-19,House,"Point of order withdrawn RV#1862",129,4,2,14,149
1733347,1329761,2023-05-22,House,"Read 3rd time RV#1927",134,11,1,3,149
1733354,1309224,2023-04-24,Senate,"Three day rule suspended",24,6,0,1,31
1733354,1309225,2023-04-24,Senate,"Read 3rd time",24,6,0,1,31
1733354,1309454,2023-04-24,Senate,"Three day rule suspended",24,6,0,1,31
1733354,1309455,2023-04-24,Senate,"Read 3rd time",24,6,0,1,31
1733354,1324275,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733358,1317922,2023-05-03,House,"Read 2nd time RV#986",100,46,1,3,150
1733358,1318532,2023-05-04,House,"Read 3rd time RV#1043",90,53,1,6,150
1733367,1319748,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733370,1318543,2023-05-04,House,RV#1045,109,32,1,8,150
1733370,1318544,2023-05-04,House,"Statement(s) of vote recorded in Journal RV#1046",125,16,1,8,150
1733370,1319351,2023-05-05,House,"Read 3rd time RV#1083",103,35,2,10,150
1733370,1334080,2023-05-23,Senate,"Three day rule suspended",0,1,0,0,1
1733370,1334081,2023-05-23,Senate,"Read 3rd time",0,1,0,0,1
1733370,1345263,2023-05-23,Senate,"Three day rule suspended",0,1,0,0,1
1733370,1345264,2023-05-23,Senate,"Read 3rd time",0,1,0,0,1
1733378,1317660,2023-05-03,House,"Read 3rd time RV#961",117,26,1,6,150
1733390,1306825,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733390,1306826,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733390,1324457,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733426,1320758,2023-05-09,House,"Read 3rd time RV#1308",142,0,2,6,150
1733428,1324136,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733433,1298537,2023-04-11,Senate,"Three day rule suspended",0,1,0,0,1
1733433,1298538,2023-04-11,Senate,"Read 3rd time",0,1,0,0,1
1733433,1298638,2023-04-11,Senate,"Three day rule suspended",0,1,0,0,1
1733433,1298639,2023-04-11,Senate,"Read 3rd time",0,1,0,0,1
1733437,1324145,2023-05-12,House,"Read 3rd time RV#1580",140,0,2,7,149
1733443,1316690,2023-05-02,House,"Read 3rd time RV#859",139,1,1,9,150
1733443,1334395,2023-05-26,House,"House concurs in Senate amendment(s) RV#2175",138,0,1,10,149
1733443,1334959,2023-05-24,Senate,"Three day rule suspended",31,0,0,0,31
1733443,1334960,2023-05-24,Senate,"Read 3rd time",28,2,0,1,31
1733456,1312702,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1733456,1312703,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1733456,1331733,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1733467,1307231,2023-04-21,House,"Amended RV#402",141,0,1,8,150
1733467,1326033,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1733467,1326034,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1733467,1326602,2023-05-17,House,"House concurs in Senate amendment(s) RV#1810",143,0,1,5,149
1733467,1327351,2023-05-15,Senate,"Three day rule suspended",31,0,0,0,31
1733467,1327352,2023-05-15,Senate,"Read 3rd time",31,0,0,0,31
1733468,1304146,2023-04-18,Senate,"Rules suspended-Regular order of business",24,6,1,0,31
1733468,1304147,2023-04-18,Senate,"Read 2nd time & passed to engrossment",24,6,1,0,31
1733468,1304148,2023-04-18,Senate,"Three day rule suspended",24,6,1,0,31
1733468,1304149,2023-04-18,Senate,"Read 3rd time",31,0,0,0,31
1733468,1316317,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1733472,1318113,2023-05-03,Senate,"Three day rule suspended",0,1,0,0,1
1733472,1318114,2023-05-03,Senate,"Read 3rd time",0,1,0,0,1
1733501,1288886,2023-03-29,Senate,"Three day rule suspended",31,0,0,0,31
1733501,1288887,2023-03-29,Senate,"Read 3rd time",31,0,0,0,31
1733501,1314097,2023-04-28,House,"Amendment fails of adoption RV#737",63,81,1,5,150
1733501,1314098,2023-04-28,House,"Amendment fails of adoption RV#738",67,79,1,3,150
1733501,1314099,2023-04-28,House,"Amendment fails of adoption RV#739",64,80,3,3,150
1733501,1314100,2023-04-28,House,"Amendment fails of adoption RV#740",63,80,1,6,150
1733501,1315232,2023-05-01,House,"Read 3rd time RV#751",144,0,1,5,150
1733501,1334623,2023-05-28,House,"House adopts conference committee report RV#2210",145,0,1,3,149
1733501,1340663,2023-05-27,Senate,"Senate adopts conference committee report",31,0,0,0,31
1733505,1316154,2023-05-02,House,"Read 3rd time RV#791",144,0,3,3,150
1733528,1306708,2023-04-20,Senate,"Rules suspended-Regular order of business",17,12,0,2,31
1733528,1307223,2023-04-20,Senate,"Rules suspended-Regular order of business",17,12,0,2,31
1733528,1307224,2023-04-20,Senate,"Read 3rd time",17,12,0,2,31
1733528,1307437,2023-04-20,Senate,"Vote recorded in Journal",17,12,0,2,31
1733603,1313250,2023-04-27,Senate,"Three day rule suspended",31,0,0,0,31
1733603,1313251,2023-04-27,Senate,"Read 3rd time",31,0,0,0,31
1733603,1331009,2023-05-23,House,"Read 3rd time RV#2001",140,0,1,8,149
1733637,1325614,2023-05-15,Senate,"Three day rule suspended",0,1,0,0,1
1733637,1325615,2023-05-15,Senate,"Read 3rd time",0,1,0,0,1
1733660,1290527,2023-03-30,Senate,"Three day rule suspended",31,0,0,0,31
1733660,1290528,2023-03-30,Senate,"Read 3rd time",31,0,0,0,31
1733660,1330973,2023-05-23,House,"Read 3rd time RV#2010",146,1,1,1,149
1733660,1336603,2023-05-25,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1733700,1321151,2023-05-09,House,"Read 3rd time RV#1369",117,20,4,8,149
1733700,1334321,2023-05-26,House,"House concurs in Senate amendment(s) RV#2182",119,21,1,8,149
1733700,1334862,2023-05-24,Senate,"Rules suspended-Regular order of business",22,8,0,1,31
1733700,1334863,2023-05-24,Senate,"Vote recorded in Journal",22,8,0,1,31
1733700,1334864,2023-05-24,Senate,"Three day rule suspended",25,5,0,1,31
1733700,1334865,2023-05-24,Senate,"Read 3rd time",22,8,0,1,31
1733757,1306097,2023-04-20,House,"Read 3rd time RV#345",146,0,2,2,150
1733757,1334111,2023-05-23,Senate,"Three day rule suspended",0,1,0,0,1
1733757,1334112,2023-05-23,Senate,"Read 3rd time",0,1,0,0,1
1733776,1327186,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1733776,1327187,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1733784,1313950,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1733795,1306640,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733795,1306641,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733795,1331748,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1733821,1319636,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733826,1306929,2023-04-20,Senate,"Three day rule suspended",31,0,0,0,31
1733826,1306930,2023-04-20,Senate,"Read 3rd time",31,0,0,0,31
1733826,1329217,2023-05-19,House,"Read 3rd time RV#1845",143,0,2,4,149
1733839,1300471,2023-04-13,House,"Read 3rd time RV#177",126,21,2,1,150
1733839,1326766,2023-05-17,Senate,"Three day rule suspended",31,0,0,0,31
1733839,1326767,2023-05-17,Senate,"Read 3rd time",31,0,0,0,31
1733895,1311235,2023-04-26,House,"Adopted RV#584",147,0,1,2,150
1733901,1315302,2023-05-01,House,"Amended RV#780",90,44,2,14,150
1733901,1316525,2023-05-02,House,"Read 3rd time RV#856",93,49,1,7,150
1733901,1329653,2023-05-19,Senate,"Rules suspended-Regular order of business",21,9,1,0,31
1733901,1329654,2023-05-19,Senate,"Vote recorded in Journal",22,8,1,0,31
1733901,1329655,2023-05-19,Senate,"Three day rule suspended",25,6,0,0,31
1733901,1329656,2023-05-19,Senate,"Read 3rd time",22,8,1,0,31
1733901,1332075,2023-05-24,House,"House concurs in Senate amendment(s) RV#2069",101,44,1,3,149
1733927,1319523,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1733958,1320593,2023-05-08,Senate,"Rules suspended-Regular order of business",22,9,0,0,31
1733958,1320594,2023-05-08,Senate,"Read 2nd time & passed to engrossment",22,9,0,0,31
1733958,1320595,2023-05-08,Senate,"Three day rule suspended",25,6,0,0,31
1733958,1320596,2023-05-08,Senate,"Read 3rd time",22,9,0,0,31
1734063,1313907,2023-04-28,House,"Read 3rd time RV#681",144,0,2,4,150
1734092,1311133,2023-04-26,House,"Amendment fails of adoption RV#556",64,85,1,0,150
1734092,1311134,2023-04-26,House,"Amendment fails of adoption RV#557",64,85,1,0,150
1734092,1311135,2023-04-26,House,"Record vote RV#558",85,64,1,0,150
1734092,1312287,2023-04-27,House,"Read 3rd time RV#590",87,59,2,2,150
1734092,1329712,2023-05-19,Senate,"Rules suspended-Regular order of business",25,6,0,0,31
1734092,1329713,2023-05-19,Senate,"Read 2nd time & passed to 3rd reading",20,11,0,0,31
1734092,1329714,2023-05-19,Senate,"Three day rule suspended",22,9,0,0,31
1734092,1329715,2023-05-19,Senate,"Read 3rd time",22,9,0,0,31
1734103,1321639,2023-05-09,Senate,"Three day rule suspended",31,0,0,0,31
1734103,1321640,2023-05-09,Senate,"Read 3rd time",31,0,0,0,31
1734103,1332632,2023-05-24,House,"Read 3rd time RV#2039",138,0,1,10,149
1734103,1339540,2023-05-26,Senate,"Senate concurs in House amendment(s)",31,0,0,0,31
1734106,1319699,2023-05-06,House,"Read 3rd time RV#1176",134,0,2,14,150
1734108,1322641,2023-05-10,House,"Failed to pass RV#1421",69,75,2,3,149
1734108,1323043,2023-05-10,House,"Vote reconsidered RV#1476",97,31,3,18,149
1734108,1323044,2023-05-10,House,"Statement(s) of vote recorded in Journal RV#1477",84,59,2,4,149
1734111,1310482,2023-04-25,Senate,"Three day rule suspended",0,1,0,1,2
1734111,1310483,2023-04-25,Senate,"Read 3rd time",0,1,0,1,2
1734127,1308732,2023-04-24,Senate,"Rules suspended-Regular order of business",19,11,0,1,31
1734127,1308733,2023-04-24,Senate,"Read 2nd time & passed to engrossment",19,11,0,1,31
1734127,1310437,2023-04-25,Senate,"Rules suspended-Regular order of business",18,12,0,1,31
1734127,1310438,2023-04-25,Senate,"Read 3rd time",18,12,0,1,31
1734132,1323558,2023-05-11,House,"Read 2nd time RV#1547",98,40,2,9,149
1734132,1324094,2023-05-12,House,"Read 3rd time RV#1585",103,30,2,14,149
1734149,1293381,2023-04-04,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1734149,1293382,2023-04-04,Senate,"Vote recorded in Journal",20,11,0,0,31
1734149,1294656,2023-04-05,Senate,"Rules suspended-Regular order of business",20,11,0,0,31
1734149,1294657,2023-04-05,Senate,"Read 3rd time",20,11,0,0,31
